Name,Created at,Cancelled at,Lineitem name,Lineitem quantity,Lineitem price,Lineitem discount,Financial Status,Fulfillment Status,Subtotal,Total Discount,Shipping,Taxes,Total,Currency,Customer Email,Billing Name,Shipping Province,Shipping Country
#2987,2024-10-18 21:02:00,,Cap 01,1,19.0,0.78,paid,partial,19.0,0.78,6.99,1.76,26.97,USD,zrndhvhl8@gmail.com,Customer 8,IL,United States
#2173,2025-06-27 22:48:00,,Light Jacket 01,1,79.0,0.0,paid,fulfilled,98.0,0.0,6.99,9.54,114.53,USD,pzvlgp147@gmail.com,Customer 1147,TX,United States
#2922,2024-09-19 14:19:00,,Leggings 01,2,49.0,0.0,paid,fulfilled,168.0,0.0,6.99,16.27,191.26,USD,vwmmqtztbo147@brand.com,Customer 1147,ON,Canada
#3213,2025-05-02 21:36:00,,Hydra Cream B,1,49.0,0.0,partially_refunded,fulfilled,49.0,0.0,4.99,3.46,29.21,USD,wyefgdlc480@brand.com,Customer 480,NY,United States
#1540,2025-03-30 19:41:00,,Cap 01,1,19.0,3.83,paid,fulfilled,90.0,16.97,0.0,4.87,77.9,USD,khfrtd8@gmail.com,Customer 8,WA,United States
#2815,2025-05-14 12:37:00,,Leggings 01,1,49.0,6.19,paid,partial,70.0,8.65,4.99,5.05,71.39,USD,xzbqelsp384@gmail.com,Customer 384,ON,Canada
#3551,2025-01-11 15:55:00,2025-02-08 15:55:00,Hydra Cream B,1,49.0,0.0,refunded,fulfilled,148.0,0.0,0.0,9.24,0.0,USD,obphcek458@gmail.com,Customer 1458,BC,Canada
#1970,2024-12-13 18:40:00,,Premium Tee 02,1,28.0,0.0,paid,fulfilled,28.0,0.0,6.99,5.57,40.56,USD,fiicddvgqu8@brand.com,Customer 8,VIC,Australia
#1507,2025-03-23 17:15:00,,Hydra Cream B,1,49.0,0.0,paid,fulfilled,133.0,0.0,4.99,11.37,149.36,USD,hhfzmrvgc124@gmail.com,Customer 1124,IL,United States
#3596,2024-10-09 01:45:00,,Clarifying Toner X,1,25.0,0.0,paid,fulfilled,63.0,0.0,4.99,7.35,75.34,USD,zwoagqeqoh147@hotmail.com,Customer 1147,ENG,United Kingdom
#2214,2024-12-10 01:04:00,,Starter Kit C,1,79.0,9.81,paid,partial,79.0,9.81,0.0,11.05,80.24,USD,bsaaadiq8@brand.com,Customer 8,NSW,Australia
#2251,2025-03-21 00:40:00,,Hydra Cream B,3,49.0,0.0,paid,fulfilled,147.0,0.0,0.0,27.77,174.77,USD,iwmvshof8@brand.com,Customer 8,NSW,Australia
#2400,2025-07-28 13:55:00,,Hoodie 01,1,55.0,0.0,paid,fulfilled,100.0,0.0,6.99,15.15,122.14,USD,nuwmescz147@gmail.com,Customer 1147,NSW,Australia
#1232,2024-09-10 18:38:00,,Socks 3-Pack,1,14.0,0.0,paid,fulfilled,28.0,0.0,4.99,5.12,38.11,USD,tvaxljzled384@hotmail.com,Customer 384,VIC,Australia
#3236,2024-10-02 11:48:00,2024-10-28 11:48:00,Cap 01,1,19.0,0.0,refunded,fulfilled,19.0,0.0,0.0,1.7,0.0,USD,hmozvelkiq8@yahoo.com,Customer 8,IL,United States
#3189,2025-06-16 12:04:00,,Shorts 01,1,35.0,9.9,paid,fulfilled,57.0,17.27,0.0,3.46,43.19,USD,qympam384@brand.com,Customer 384,WA,United States
#3639,2025-06-16 11:32:00,,Repair Eye Gel G,1,45.0,5.45,paid,unfulfilled,45.0,5.45,4.99,4.19,48.73,USD,mqkkasq147@yahoo.com,Customer 1147,QC,Canada
#2367,2025-06-04 14:37:00,,Light Jacket 01,1,79.0,0.0,paid,fulfilled,79.0,0.0,9.99,8.22,97.21,USD,fbizmqpkl147@gmail.com,Customer 1147,BC,Canada
#2966,2025-07-22 20:48:00,,Premium Tee 02,2,28.0,0.0,paid,fulfilled,164.0,0.0,0.0,13.23,177.23,USD,ujdtmsnd147@yahoo.com,Customer 1147,WA,United States
#1747,2025-01-01 05:15:00,,Classic Tee 01,1,22.0,0.0,paid,fulfilled,199.0,0.0,0.0,12.94,211.94,USD,ytljfjagam480@hotmail.com,Customer 480,CA,United States
#3636,2025-04-06 08:28:00,,Leggings 01,2,49.0,0.0,paid,fulfilled,263.0,0.0,9.99,22.41,295.4,USD,mwwmybvsyh147@brand.com,Customer 1147,VIC,Australia
#1268,2025-03-09 15:56:00,,Hydra Cream B,1,49.0,0.0,paid,unfulfilled,139.0,0.0,9.99,13.26,162.25,USD,wvpsfxxwkn8@brand.com,Customer 8,VIC,Australia
#1843,2024-11-08 15:01:00,,Glow Oil L,1,35.0,2.12,paid,fulfilled,311.0,23.63,9.99,21.19,318.55,USD,qpmsncsnap96@yahoo.com,Customer 1096,ON,Canada
#1754,2025-05-24 01:39:00,,Radiance Serum A,1,39.0,0.0,paid,fulfilled,84.0,0.0,4.99,5.78,94.77,USD,emsmvcrlbl8@brand.com,Customer 8,ON,Canada
#1580,2025-07-22 06:56:00,,Foam Cleanser F,1,21.0,0.0,paid,fulfilled,179.0,0.0,0.0,24.91,203.91,USD,zexcezmr147@gmail.com,Customer 1147,NSW,Australia
#3424,2025-06-21 03:58:00,,Repair Eye Gel G,1,45.0,6.2,paid,fulfilled,131.0,15.86,0.0,10.29,125.43,USD,blwyiw384@yahoo.com,Customer 384,TX,United States
#1529,2025-03-31 06:05:00,,Leggings 01,1,49.0,0.0,paid,fulfilled,49.0,0.0,4.99,4.54,58.53,USD,mphpifw147@gmail.com,Customer 1147,NSW,Australia
#1264,2024-12-14 12:12:00,,Clarifying Toner X,2,25.0,8.93,paid,fulfilled,75.0,14.94,0.0,4.36,64.42,USD,vlzpblx147@yahoo.com,Customer 1147,WA,United States
#1338,2025-01-26 02:20:00,,Glow Oil L,1,35.0,0.0,paid,fulfilled,245.0,0.0,0.0,19.9,264.9,USD,eymulvbo384@yahoo.com,Customer 384,FL,United States
#2705,2025-01-08 22:00:00,,Leggings 01,1,49.0,9.89,paid,fulfilled,117.0,26.97,6.99,6.81,103.83,USD,znqcxysl384@brand.com,Customer 384,FL,United States
#3458,2025-07-05 05:22:00,,Radiance Serum A,1,39.0,0.0,paid,fulfilled,158.0,0.0,0.0,12.66,170.66,USD,axdbzs8@yahoo.com,Customer 8,VIC,Australia
#3468,2025-05-26 11:52:00,,Hoodie 01,1,55.0,15.31,partially_refunded,partial,55.0,15.31,0.0,2.95,30.8,USD,qrgjenrl147@hotmail.com,Customer 1147,QC,Canada
#1794,2025-08-13 05:35:00,,Shorts 01,2,35.0,6.88,paid,fulfilled,149.0,13.01,9.99,22.02,168.0,USD,isetsedv8@brand.com,Customer 8,NSW,Australia
#3506,2024-10-08 14:24:00,,Glow Oil L,1,35.0,1.12,paid,fulfilled,168.0,4.89,6.99,13.15,183.25,USD,eafjkjkze8@yahoo.com,Customer 8,QC,Canada
#3551,2025-01-11 15:55:00,2025-02-08 15:55:00,Classic Tee 01,2,22.0,0.0,refunded,fulfilled,148.0,0.0,0.0,9.24,0.0,USD,cqvjzwc458@brand.com,Customer 1458,BC,Canada
#2717,2024-10-19 16:23:00,,Premium Tee 02,1,28.0,4.51,paid,fulfilled,86.0,13.47,0.0,5.56,78.09,USD,muymcenfnq147@gmail.com,Customer 1147,TX,United States
#3648,2025-01-03 00:51:00,,Classic Tee 01,1,22.0,0.0,refunded,fulfilled,61.0,0.0,0.0,5.84,0.0,USD,mnjooms384@yahoo.com,Customer 384,NSW,Australia
#1802,2024-08-26 06:22:00,,Hoodie 01,1,55.0,17.42,paid,fulfilled,55.0,17.42,4.99,3.79,46.36,USD,uiuajg384@hotmail.com,Customer 384,IL,United States
#2694,2025-06-29 09:08:00,,Premium Tee 02,1,28.0,0.0,paid,fulfilled,63.0,0.0,4.99,5.64,73.63,USD,wmkvzoizct265@hotmail.com,Customer 265,CA,United States
#2488,2025-03-29 23:06:00,,Shorts 01,1,35.0,0.0,paid,fulfilled,133.0,0.0,0.0,9.04,142.04,USD,vdmvqb147@hotmail.com,Customer 1147,WA,United States
#1903,2025-04-11 10:54:00,,Light Jacket 01,1,79.0,0.0,paid,fulfilled,178.0,0.0,6.99,12.8,197.79,USD,imqhzk147@brand.com,Customer 1147,WA,United States
#3136,2024-12-21 19:08:00,,Foam Cleanser F,1,21.0,0.0,paid,fulfilled,76.0,0.0,0.0,4.81,80.81,USD,zchlnjeqz458@yahoo.com,Customer 1458,NY,United States
#1164,2025-05-21 15:48:00,,Hoodie 01,1,55.0,12.27,paid,fulfilled,145.0,27.34,0.0,9.46,127.12,USD,ivfuehlvh8@gmail.com,Customer 8,CA,United States
#3348,2025-08-11 12:56:00,,Foam Cleanser F,2,21.0,5.13,refunded,partial,42.0,5.13,6.99,6.95,0.0,USD,vrofrb8@brand.com,Customer 8,ENG,United Kingdom
#3064,2025-01-08 12:49:00,,Premium Tee 02,1,28.0,0.0,paid,fulfilled,50.0,0.0,4.99,4.89,59.88,USD,hehflaz384@brand.com,Customer 384,BC,Canada
#3641,2025-07-25 16:43:00,,Starter Kit C,1,79.0,0.0,paid,fulfilled,98.0,0.0,0.0,7.42,105.42,USD,rnfajylawf384@gmail.com,Customer 384,TX,United States
#1494,2024-10-31 00:46:00,,Hydra Cream B,3,49.0,0.0,paid,fulfilled,172.0,0.0,0.0,13.33,185.33,USD,gtkvdrgdq265@yahoo.com,Customer 265,TX,United States
#3351,2025-06-05 17:54:00,,Foam Cleanser F,1,21.0,4.02,paid,fulfilled,21.0,4.02,0.0,2.62,19.6,USD,arnbuhh8@hotmail.com,Customer 8,VIC,Australia
#1557,2024-12-02 01:02:00,,Radiance Serum A,1,39.0,10.64,paid,fulfilled,276.0,84.52,6.99,13.84,212.31,USD,mmhcudiuo271@brand.com,Customer 1271,TX,United States
#3397,2025-03-04 22:56:00,,Radiance Serum A,1,39.0,0.0,paid,fulfilled,102.0,0.0,6.99,6.57,115.56,USD,btzqlcg384@yahoo.com,Customer 384,BC,Canada
#3028,2025-05-14 10:30:00,,Clarifying Toner X,4,25.0,0.0,paid,fulfilled,122.0,0.0,0.0,14.99,136.99,USD,ypevsmcq147@yahoo.com,Customer 1147,VIC,Australia
#3427,2025-06-04 03:23:00,,Premium Tee 02,1,28.0,8.69,paid,fulfilled,28.0,8.69,6.99,1.88,28.18,USD,yfncih384@hotmail.com,Customer 384,QC,Canada
#2067,2025-07-08 23:05:00,,Light Jacket 01,1,79.0,11.03,paid,fulfilled,104.0,13.78,0.0,16.03,106.25,USD,onloehh124@hotmail.com,Customer 1124,VIC,Australia
#1732,2024-11-12 23:28:00,,Hydra Cream B,1,49.0,0.0,paid,unfulfilled,49.0,0.0,0.0,3.33,52.33,USD,cacwcslwrz8@gmail.com,Customer 8,IL,United States
#2940,2025-03-30 11:05:00,,Shorts 01,2,35.0,0.0,paid,fulfilled,149.0,0.0,4.99,12.62,166.61,USD,sconhjsuby384@gmail.com,Customer 384,VIC,Australia
#2575,2025-07-12 01:43:00,,Cap 01,1,19.0,0.0,paid,unfulfilled,19.0,0.0,0.0,1.51,20.51,USD,skfozxcbn8@brand.com,Customer 8,IL,United States
#1640,2024-09-09 17:28:00,,Hydra Cream B,1,49.0,0.0,partially_refunded,partial,49.0,0.0,9.99,3.91,55.49,USD,bjnxigt681@brand.com,Customer 681,CA,United States
#3204,2025-01-10 15:17:00,,Leggings 01,1,49.0,0.0,paid,fulfilled,49.0,0.0,0.0,3.72,52.72,USD,hsqqpql8@gmail.com,Customer 8,NY,United States
#1289,2025-08-23 16:09:00,,Clarifying Toner X,2,25.0,0.0,paid,fulfilled,50.0,0.0,4.99,4.6,59.59,USD,ygjgoura8@yahoo.com,Customer 8,NY,United States
#2404,2024-12-21 14:09:00,,Shorts 01,1,35.0,8.06,paid,unfulfilled,264.0,55.37,0.0,17.35,225.98,USD,ezhtgyjj384@yahoo.com,Customer 384,BC,Canada
#3208,2024-12-29 05:52:00,,Classic Tee 01,2,22.0,0.0,paid,fulfilled,44.0,0.0,9.99,4.06,58.05,USD,jdblmxmbnw937@hotmail.com,Customer 937,NY,United States
#2242,2025-01-20 17:51:00,,Classic Tee 01,1,22.0,0.0,paid,fulfilled,77.0,0.0,0.0,12.69,89.69,USD,jzfinxjxgv147@gmail.com,Customer 1147,ENG,United Kingdom
#2670,2025-06-18 22:22:00,,Revive Mask M,1,29.0,0.0,paid,fulfilled,78.0,0.0,0.0,10.51,88.51,USD,akscgrncmu147@gmail.com,Customer 1147,NSW,Australia
#3622,2024-12-19 15:50:00,,Light Jacket 01,1,79.0,0.0,paid,unfulfilled,134.0,0.0,0.0,8.86,142.86,USD,josxbkhvh384@brand.com,Customer 384,IL,United States
#3265,2024-11-06 21:47:00,,Light Jacket 01,1,79.0,0.0,paid,fulfilled,137.0,0.0,0.0,22.79,159.79,USD,eiihrwdjnc8@yahoo.com,Customer 8,NSW,Australia
#2535,2025-04-08 10:54:00,,Repair Eye Gel G,1,45.0,6.03,paid,fulfilled,45.0,6.03,4.99,3.69,47.65,USD,xmeivtijte8@gmail.com,Customer 8,FL,United States
#2409,2024-12-24 09:31:00,,Repair Eye Gel G,1,45.0,2.69,paid,fulfilled,45.0,2.69,4.99,2.85,50.15,USD,vljrwzuea147@yahoo.com,Customer 1147,NY,United States
#2178,2025-06-14 07:29:00,,Hydra Cream B,3,49.0,0.0,paid,fulfilled,147.0,0.0,0.0,8.95,155.95,USD,misvef147@yahoo.com,Customer 1147,IL,United States
#2858,2024-11-07 07:55:00,,Socks 3-Pack,1,14.0,1.37,paid,fulfilled,14.0,1.37,9.99,1.93,24.55,USD,qwjdknl291@gmail.com,Customer 291,QC,Canada
#1786,2025-01-24 02:04:00,,Hydra Cream B,1,49.0,0.0,paid,fulfilled,49.0,0.0,6.99,3.72,59.71,USD,rwpjvf384@hotmail.com,Customer 384,ON,Canada
#3271,2024-10-16 15:39:00,,Radiance Serum A,1,39.0,11.07,paid,fulfilled,116.0,41.22,4.99,6.59,86.36,USD,bzzauoj384@hotmail.com,Customer 384,NSW,Australia
#1440,2025-05-06 00:55:00,,Premium Tee 02,1,28.0,0.0,paid,fulfilled,63.0,0.0,0.0,4.39,67.39,USD,xvuttkyqxq8@hotmail.com,Customer 8,IL,United States
#1728,2024-12-13 21:27:00,,Classic Tee 01,1,22.0,4.25,paid,partial,41.0,8.43,0.0,3.06,35.63,USD,sjbtzgn366@brand.com,Customer 1366,CA,United States
#3638,2024-10-13 22:56:00,,Socks 3-Pack,1,14.0,0.0,paid,fulfilled,49.0,0.0,0.0,3.9,52.9,USD,rsymbk147@gmail.com,Customer 1147,QC,Canada
#2816,2024-09-22 21:13:00,,Light Jacket 01,1,79.0,21.52,paid,partial,79.0,21.52,4.99,5.8,68.27,USD,jowenay384@brand.com,Customer 384,NY,United States
#3556,2025-05-28 12:21:00,,Radiance Serum A,1,39.0,2.29,paid,fulfilled,107.0,5.39,0.0,6.25,107.86,USD,xxekavpsyp384@gmail.com,Customer 384,QC,Canada
#1549,2025-07-15 05:19:00,,Foam Cleanser F,1,21.0,1.43,paid,fulfilled,250.0,16.86,9.99,19.46,262.59,USD,tejgqmnjm147@gmail.com,Customer 1147,QC,Canada
#3471,2024-10-31 08:56:00,,Repair Eye Gel G,2,45.0,14.56,paid,fulfilled,125.0,20.12,4.99,7.11,116.98,USD,erfcoq384@hotmail.com,Customer 384,IL,United States
#1885,2024-11-04 15:57:00,,Light Jacket 01,1,79.0,0.0,paid,fulfilled,171.0,0.0,4.99,10.97,186.96,USD,xqfmrw384@hotmail.com,Customer 384,CA,United States
#1856,2024-10-22 09:50:00,,Cap 01,2,19.0,0.0,paid,fulfilled,145.0,0.0,0.0,13.12,158.12,USD,xdmjqe147@hotmail.com,Customer 1147,WA,United States
#2011,2024-09-24 02:36:00,,Hydra Cream B,1,49.0,0.0,paid,partial,49.0,0.0,0.0,3.94,52.94,USD,krpunauxu681@gmail.com,Customer 681,TX,United States
#3406,2025-06-18 03:47:00,,Hydra Cream B,1,49.0,0.0,paid,fulfilled,49.0,0.0,6.99,4.99,60.98,USD,xtxdomr147@gmail.com,Customer 1147,IL,United States
#2082,2025-03-13 05:10:00,,Radiance Serum A,1,39.0,3.44,paid,fulfilled,126.0,9.9,0.0,17.07,133.17,USD,qmvredpsrf384@yahoo.com,Customer 384,VIC,Australia
#3586,2024-12-10 21:55:00,,Hydra Cream B,1,49.0,0.0,paid,fulfilled,178.0,0.0,0.0,12.4,190.4,USD,bjgabkfy8@yahoo.com,Customer 8,BC,Canada
#1938,2024-10-02 17:37:00,,Light Jacket 01,1,79.0,0.0,paid,fulfilled,79.0,0.0,6.99,6.93,92.92,USD,aerqdtgdh8@gmail.com,Customer 8,WA,United States
#3542,2025-03-08 23:16:00,,Shorts 01,1,35.0,0.0,paid,fulfilled,93.0,0.0,4.99,15.89,113.88,USD,apoznrud8@hotmail.com,Customer 8,ENG,United Kingdom
#2886,2024-09-30 03:56:00,,Premium Tee 02,2,28.0,6.82,paid,fulfilled,142.0,16.18,0.0,11.73,137.55,USD,xowrdjvcom8@gmail.com,Customer 8,IL,United States
#2123,2025-06-06 18:37:00,,Hoodie 01,1,55.0,0.0,paid,fulfilled,76.0,0.0,9.99,6.75,92.74,USD,tprigkkl384@yahoo.com,Customer 384,TX,United States
#1253,2025-01-23 04:38:00,,Repair Eye Gel G,1,45.0,11.8,paid,fulfilled,135.0,38.84,6.99,7.47,110.62,USD,kfkejqxbu8@brand.com,Customer 8,TX,United States
#2184,2025-08-09 11:00:00,,Cap 01,1,19.0,0.0,paid,fulfilled,109.0,0.0,0.0,9.49,118.49,USD,oawaev187@brand.com,Customer 1187,QC,Canada
#1730,2024-12-22 00:17:00,,Shorts 01,1,35.0,8.16,paid,fulfilled,74.0,17.16,4.99,4.96,66.79,USD,fcvnyr243@hotmail.com,Customer 1243,ENG,United Kingdom
#3131,2025-03-20 14:58:00,,Foam Cleanser F,1,21.0,0.0,paid,fulfilled,40.0,0.0,0.0,3.43,43.43,USD,gwrrjp8@brand.com,Customer 8,TX,United States
#2901,2024-09-18 05:06:00,,Foam Cleanser F,1,21.0,0.0,paid,fulfilled,262.0,0.0,4.99,25.18,292.17,USD,xaqwyddb8@gmail.com,Customer 8,TX,United States
#3579,2024-10-29 07:01:00,,Foam Cleanser F,2,21.0,0.0,refunded,fulfilled,81.0,0.0,0.0,7.56,0.0,USD,pkwgiibe384@hotmail.com,Customer 384,CA,United States
#1684,2025-02-01 14:13:00,,Starter Kit C,1,79.0,13.05,paid,unfulfilled,107.0,18.37,0.0,7.9,96.53,USD,aeyfitt147@brand.com,Customer 1147,QC,Canada
#2315,2024-11-12 22:02:00,,Shorts 01,3,35.0,41.76,paid,fulfilled,150.0,55.35,6.99,9.29,110.93,USD,kbvxna8@hotmail.com,Customer 8,IL,United States
#2959,2024-11-04 00:21:00,,Premium Tee 02,1,28.0,6.2,paid,unfulfilled,49.0,10.62,4.99,2.77,46.14,USD,fbpufvatj319@brand.com,Customer 1319,NY,United States
#2296,2024-10-18 03:01:00,,Starter Kit C,2,79.0,0.0,paid,fulfilled,373.0,0.0,6.99,47.62,427.61,USD,ktawhs147@hotmail.com,Customer 1147,ENG,United Kingdom
#2484,2024-09-20 20:33:00,,Premium Tee 02,2,28.0,0.0,paid,fulfilled,56.0,0.0,4.99,5.67,66.66,USD,ociqkwpmpx8@gmail.com,Customer 8,FL,United States
#1214,2025-02-02 23:14:00,,Hydra Cream B,1,49.0,15.92,paid,unfulfilled,63.0,19.53,0.0,3.59,47.06,USD,mypibvcqf366@brand.com,Customer 1366,QC,Canada
#3513,2025-06-05 13:49:00,,Revive Mask M,1,29.0,0.0,paid,fulfilled,78.0,0.0,0.0,4.76,82.76,USD,bbfnfwwx384@gmail.com,Customer 384,IL,United States
#2712,2025-08-10 14:42:00,,Radiance Serum A,1,39.0,0.0,paid,unfulfilled,39.0,0.0,0.0,3.34,42.34,USD,oafxxkn480@brand.com,Customer 480,NY,United States
#3097,2024-10-10 04:56:00,,Radiance Serum A,2,39.0,8.98,paid,fulfilled,162.0,18.07,9.99,14.21,168.13,USD,ohprtgloh8@hotmail.com,Customer 8,CA,United States
#3170,2025-03-04 06:13:00,,Radiance Serum A,1,39.0,0.0,paid,partial,109.0,0.0,6.99,9.0,124.99,USD,kejkbwiwah147@yahoo.com,Customer 1147,NY,United States
#1309,2024-11-12 17:16:00,,Cap 01,1,19.0,0.0,paid,fulfilled,19.0,0.0,0.0,1.18,20.18,USD,epvdalotiq8@hotmail.com,Customer 8,TX,United States
#1218,2025-02-23 06:04:00,,Cap 01,1,19.0,0.0,paid,unfulfilled,68.0,0.0,4.99,5.51,78.5,USD,ijztcm147@gmail.com,Customer 1147,WA,United States
#2029,2024-12-18 21:57:00,,Hydra Cream B,1,49.0,0.0,paid,fulfilled,117.0,0.0,4.99,8.77,130.76,USD,zxntzlbdce147@hotmail.com,Customer 1147,NY,United States
#2029,2024-12-18 21:57:00,,Leggings 01,1,49.0,0.0,paid,fulfilled,117.0,0.0,4.99,8.77,130.76,USD,rjuvuurcy147@hotmail.com,Customer 1147,NY,United States
#2150,2025-06-18 07:25:00,,Hoodie 01,2,55.0,15.06,paid,fulfilled,110.0,15.06,0.0,7.37,102.31,USD,lhkrivc384@yahoo.com,Customer 384,IL,United States
#1519,2024-11-22 07:27:00,,Revive Mask M,1,29.0,0.0,paid,unfulfilled,29.0,0.0,6.99,2.86,38.85,USD,lssuinwuss147@gmail.com,Customer 1147,IL,United States
#1541,2025-03-31 00:19:00,,Starter Kit C,2,79.0,0.0,paid,fulfilled,186.0,0.0,6.99,12.03,205.02,USD,mcmnpvf8@yahoo.com,Customer 8,QC,Canada
#2179,2024-12-07 20:37:00,,Glow Oil L,2,35.0,10.58,paid,fulfilled,160.0,24.69,0.0,9.03,144.34,USD,xrqmkdnudo8@yahoo.com,Customer 8,NY,United States
#3103,2024-09-09 18:41:00,,Radiance Serum A,1,39.0,0.0,paid,fulfilled,266.0,0.0,0.0,24.08,290.08,USD,tvzfme384@gmail.com,Customer 384,ON,Canada
#2417,2024-11-04 23:55:00,,Revive Mask M,1,29.0,0.0,paid,unfulfilled,29.0,0.0,6.99,5.95,41.94,USD,pqgfbgkhye265@gmail.com,Customer 265,ENG,United Kingdom
#2483,2025-01-26 09:01:00,,Revive Mask M,1,29.0,5.31,paid,fulfilled,29.0,5.31,0.0,2.99,26.68,USD,wcoubtpgnl480@hotmail.com,Customer 480,ENG,United Kingdom
#1402,2024-10-27 11:13:00,,Light Jacket 01,1,79.0,0.0,paid,unfulfilled,79.0,0.0,6.99,6.56,92.55,USD,effqnvvnj147@hotmail.com,Customer 1147,BC,Canada
#1853,2025-07-30 13:15:00,,Hoodie 01,1,55.0,2.71,paid,fulfilled,90.0,5.21,6.99,8.05,99.83,USD,vvjygfrs8@gmail.com,Customer 8,NY,United States
#2517,2025-02-10 05:38:00,,Repair Eye Gel G,1,45.0,0.0,paid,fulfilled,45.0,0.0,0.0,4.17,49.17,USD,ajqndci480@hotmail.com,Customer 480,WA,United States
#2898,2024-09-12 00:35:00,,Clarifying Toner X,1,25.0,2.77,paid,partial,25.0,2.77,9.99,2.28,34.5,USD,bnzoznzp147@gmail.com,Customer 1147,IL,United States
#2172,2025-07-08 21:35:00,,Classic Tee 01,2,22.0,0.0,paid,fulfilled,117.0,0.0,0.0,10.02,127.02,USD,qtonactb147@brand.com,Customer 1147,IL,United States
#3092,2025-05-17 17:47:00,,Classic Tee 01,1,22.0,0.0,paid,unfulfilled,22.0,0.0,4.99,2.46,29.45,USD,vcshzyfzy147@yahoo.com,Customer 1147,FL,United States
#3547,2024-08-31 13:59:00,,Shorts 01,2,35.0,0.0,paid,fulfilled,89.0,0.0,9.99,8.14,107.13,USD,qknpxtiw8@hotmail.com,Customer 8,FL,United States
#2397,2025-02-08 11:36:00,,Light Jacket 01,1,79.0,0.0,paid,fulfilled,209.0,0.0,0.0,16.62,225.62,USD,oxuxsubesp147@gmail.com,Customer 1147,FL,United States
#3025,2025-02-06 08:17:00,,Light Jacket 01,1,79.0,6.41,paid,unfulfilled,228.0,18.46,0.0,15.46,225.0,USD,opsljvfmc384@gmail.com,Customer 384,IL,United States
#3527,2025-06-23 22:49:00,,Glow Oil L,1,35.0,0.0,paid,fulfilled,92.0,0.0,0.0,7.65,99.65,USD,mbstzpzmbc8@gmail.com,Customer 8,ON,Canada
#3054,2025-02-18 10:07:00,,Glow Oil L,1,35.0,5.79,paid,fulfilled,35.0,5.79,6.99,2.97,39.17,USD,rvnpmtg8@gmail.com,Customer 8,QC,Canada
#1432,2025-07-26 03:35:00,,Shorts 01,1,35.0,0.0,paid,fulfilled,35.0,0.0,4.99,2.78,42.77,USD,dycdhdnzj147@hotmail.com,Customer 1147,CA,United States
#2551,2025-01-21 11:51:00,,Hydra Cream B,3,49.0,0.0,paid,fulfilled,186.0,0.0,0.0,14.95,200.95,USD,jrbqpw147@brand.com,Customer 1147,FL,United States
#1956,2025-01-14 21:56:00,,Socks 3-Pack,2,14.0,5.99,paid,fulfilled,28.0,5.99,4.99,2.51,29.51,USD,cjdzjzptni147@yahoo.com,Customer 1147,VIC,Australia
#2950,2024-11-15 06:29:00,,Hoodie 01,1,55.0,0.0,paid,fulfilled,129.0,0.0,9.99,12.58,151.57,USD,nivhpx8@brand.com,Customer 8,ON,Canada
#2393,2025-01-20 10:35:00,,Radiance Serum A,1,39.0,0.0,paid,partial,158.0,0.0,4.99,31.74,194.73,USD,faxvfhvk147@gmail.com,Customer 1147,NSW,Australia
#1686,2025-08-24 13:21:00,,Shorts 01,2,35.0,0.0,paid,fulfilled,175.0,0.0,0.0,12.71,187.71,USD,upfabwcy384@brand.com,Customer 384,QC,Canada
#3383,2024-10-14 07:10:00,,Shorts 01,1,35.0,4.18,refunded,fulfilled,35.0,4.18,0.0,2.59,0.0,USD,ehweaz8@yahoo.com,Customer 8,CA,United States
#3583,2025-01-06 08:49:00,,Clarifying Toner X,3,25.0,1.88,paid,fulfilled,222.0,5.74,6.99,14.78,238.03,USD,sepdqghej265@hotmail.com,Customer 265,FL,United States
#1540,2025-03-30 19:41:00,,Foam Cleanser F,1,21.0,3.56,paid,fulfilled,90.0,16.97,0.0,4.87,77.9,USD,tvoixkclco8@yahoo.com,Customer 8,WA,United States
#2611,2025-08-01 12:56:00,,Shorts 01,1,35.0,3.42,paid,fulfilled,168.0,18.29,0.0,10.97,160.68,USD,rlfuqijf8@brand.com,Customer 8,CA,United States
#3462,2025-03-16 21:29:00,,Leggings 01,2,49.0,3.68,paid,fulfilled,133.0,5.1,0.0,11.1,139.0,USD,mxapppnlor147@gmail.com,Customer 1147,QC,Canada
#2232,2024-10-03 15:11:00,,Cap 01,1,19.0,7.65,paid,fulfilled,126.0,39.15,9.99,7.5,104.34,USD,gcncavjlun8@hotmail.com,Customer 8,FL,United States
#1316,2024-12-14 06:35:00,,Hoodie 01,1,55.0,0.0,paid,unfulfilled,55.0,0.0,6.99,4.15,66.14,USD,kzxaqmfxu8@brand.com,Customer 8,BC,Canada
#2140,2024-10-18 01:07:00,,Shorts 01,1,35.0,0.0,paid,partial,101.0,0.0,9.99,7.65,118.64,USD,mggpujrhc8@brand.com,Customer 8,FL,United States
#3220,2025-04-21 20:44:00,,Leggings 01,1,49.0,0.0,paid,fulfilled,49.0,0.0,6.99,3.65,59.64,USD,camuumcaa8@gmail.com,Customer 8,QC,Canada
#2026,2025-01-26 05:09:00,,Socks 3-Pack,1,14.0,0.0,paid,fulfilled,14.0,0.0,0.0,1.31,15.31,USD,qylskixdyv8@yahoo.com,Customer 8,FL,United States
#2482,2025-07-13 21:37:00,,Classic Tee 01,1,22.0,0.0,paid,partial,79.0,0.0,4.99,7.28,91.27,USD,cdxmqgvke8@yahoo.com,Customer 8,ENG,United Kingdom
