Name,Created at,Cancelled at,Lineitem name,Lineitem quantity,Lineitem price,Lineitem discount,Financial Status,Fulfillment Status,Subtotal,Total Discount,Shipping,Taxes,Total,Currency,Customer Email,Billing Name,Shipping Province,Shipping Country
#3746,2024-10-28 06:15:00,,Clarifying Toner X,2,25.0,0.0,paid,fulfilled,50.0,0.0,6.99,5.03,62.02,USD,pbrdhw301@brand.com,Customer 301,QC,Canada
#3960,2025-01-31 23:59:00,,Light Jacket 01,1,79.0,0.0,paid,fulfilled,149.0,0.0,0.0,9.03,158.03,USD,obbmil301@hotmail.com,Customer 301,TX,United States
#4040,2025-05-25 21:58:00,,Hydra Cream B,1,49.0,0.0,paid,fulfilled,158.0,0.0,9.99,14.0,181.99,USD,gmicrru162@yahoo.com,Customer 162,VIC,Australia
#3907,2025-04-26 22:51:00,,Shorts 01,1,35.0,0.0,paid,fulfilled,35.0,0.0,9.99,3.94,48.93,USD,pfradth200@hotmail.com,Customer 200,TX,United States
#3918,2025-03-16 04:30:00,,Revive Mask M,3,29.0,0.0,paid,partial,87.0,0.0,0.0,8.03,95.03,USD,zkftcvci301@gmail.com,Customer 301,QC,Canada
#4099,2025-06-05 05:26:00,,Leggings 01,1,49.0,0.0,paid,fulfilled,104.0,0.0,0.0,13.45,117.45,USD,uqfbdw200@gmail.com,Customer 200,NSW,Australia
#3985,2025-03-25 14:17:00,,Cap 01,1,19.0,0.0,paid,fulfilled,68.0,0.0,0.0,11.27,79.27,USD,odcljpmq301@brand.com,Customer 301,NSW,Australia
#3721,2024-11-16 17:46:00,,Shorts 01,1,35.0,3.32,paid,fulfilled,257.0,25.38,0.0,38.3,269.92,USD,mjylrrcqu301@gmail.com,Customer 301,ENG,United Kingdom
#4049,2025-01-19 22:16:00,2025-02-14 22:16:00,Clarifying Toner X,1,25.0,0.0,refunded,fulfilled,104.0,0.0,0.0,7.19,0.0,USD,sdtacj301@gmail.com,Customer 301,BC,Canada
#3995,2025-08-03 17:10:00,,Revive Mask M,1,29.0,0.0,paid,fulfilled,51.0,0.0,9.99,5.3,66.29,USD,ctrdjfa200@yahoo.com,Customer 200,TX,United States
#3969,2024-10-31 22:53:00,,Glow Oil L,1,35.0,0.0,paid,fulfilled,114.0,0.0,9.99,10.16,134.15,USD,nuqcavrrj162@brand.com,Customer 162,BC,Canada
#4036,2025-02-02 00:48:00,,Revive Mask M,2,29.0,0.0,paid,fulfilled,87.0,0.0,0.0,11.22,98.22,USD,kiaryyzdm162@brand.com,Customer 162,ENG,United Kingdom
#4155,2025-06-24 19:20:00,,Foam Cleanser F,1,21.0,0.0,paid,fulfilled,56.0,0.0,0.0,6.14,62.14,USD,pmkbygyy301@gmail.com,Customer 301,ENG,United Kingdom
#3713,2024-10-24 17:51:00,,Premium Tee 02,1,28.0,2.85,paid,fulfilled,104.0,9.44,6.99,8.9,110.45,USD,fqxwcseg301@gmail.com,Customer 301,IL,United States
#3760,2025-05-08 04:34:00,,Foam Cleanser F,1,21.0,0.0,paid,unfulfilled,570.0,0.0,0.0,39.19,609.19,USD,wmcxsnxurq301@gmail.com,Customer 301,BC,Canada
#3999,2025-03-14 04:51:00,,Repair Eye Gel G,2,45.0,0.0,paid,fulfilled,90.0,0.0,4.99,15.9,110.89,USD,nsaatdg326@brand.com,Customer 326,NSW,Australia
#4149,2024-12-12 07:27:00,,Hoodie 01,1,55.0,15.48,paid,fulfilled,55.0,15.48,0.0,6.38,45.9,USD,dgebprkqvy301@hotmail.com,Customer 301,VIC,Australia
#4078,2025-04-20 20:37:00,,Cap 01,1,19.0,7.77,paid,unfulfilled,209.0,79.94,0.0,8.03,137.09,USD,gkpwynkcvl289@yahoo.com,Customer 289,IL,United States
#3837,2024-12-16 13:44:00,,Foam Cleanser F,1,21.0,4.66,paid,fulfilled,21.0,4.66,6.99,1.78,25.11,USD,twyqqbn200@hotmail.com,Customer 200,ON,Canada
#3859,2025-08-24 07:10:00,,Hoodie 01,1,55.0,12.64,paid,fulfilled,83.0,18.16,0.0,5.92,70.76,USD,xcttatqff162@hotmail.com,Customer 162,CA,United States
#3660,2024-09-20 17:49:00,,Revive Mask M,1,29.0,2.34,paid,fulfilled,87.0,7.71,0.0,6.01,85.3,USD,qxqilpt301@gmail.com,Customer 301,WA,United States
#3683,2024-10-26 18:52:00,,Radiance Serum A,1,39.0,0.0,paid,fulfilled,39.0,0.0,0.0,3.64,42.64,USD,lcxpangdlp301@yahoo.com,Customer 301,TX,United States
#4176,2025-02-24 16:41:00,,Revive Mask M,2,29.0,0.0,paid,fulfilled,83.0,0.0,4.99,7.89,95.88,USD,qjlxxv301@yahoo.com,Customer 301,IL,United States
#4095,2024-12-21 07:07:00,,Hoodie 01,2,55.0,0.0,paid,partial,170.0,0.0,0.0,15.25,185.25,USD,dtlxhayg200@brand.com,Customer 200,QC,Canada
#3847,2025-07-17 02:14:00,,Clarifying Toner X,1,25.0,7.72,paid,fulfilled,25.0,7.72,0.0,1.46,18.74,USD,tahktztby301@brand.com,Customer 301,NY,United States
#3678,2025-01-25 14:25:00,,Glow Oil L,1,35.0,0.0,paid,partial,114.0,0.0,0.0,13.75,127.75,USD,pyijuvr301@gmail.com,Customer 301,VIC,Australia
#3684,2025-02-14 16:43:00,,Hoodie 01,2,55.0,0.0,refunded,fulfilled,110.0,0.0,0.0,8.93,0.0,USD,bnnzokmq301@hotmail.com,Customer 301,NY,United States
#3861,2025-01-15 15:05:00,,Starter Kit C,1,79.0,7.85,paid,fulfilled,79.0,7.85,0.0,6.74,77.89,USD,sruwlam301@hotmail.com,Customer 301,NSW,Australia
#4112,2025-04-04 05:48:00,,Socks 3-Pack,2,14.0,6.04,paid,partial,274.0,73.56,0.0,12.66,213.1,USD,pxzdkrrb301@yahoo.com,Customer 301,FL,United States
#3857,2025-06-21 16:05:00,2025-06-26 16:05:00,Socks 3-Pack,1,14.0,0.58,refunded,fulfilled,168.0,7.68,9.99,11.51,0.0,USD,duiwshcwjv301@hotmail.com,Customer 301,QC,Canada
#3673,2025-07-15 22:43:00,,Premium Tee 02,2,28.0,0.0,refunded,fulfilled,56.0,0.0,6.99,9.54,0.0,USD,eqrhrml162@hotmail.com,Customer 162,NSW,Australia
#3955,2025-04-28 05:13:00,,Foam Cleanser F,1,21.0,4.79,paid,fulfilled,21.0,4.79,0.0,2.17,18.38,USD,cnkswnof200@hotmail.com,Customer 200,VIC,Australia
#3670,2025-07-31 06:46:00,,Radiance Serum A,1,39.0,0.0,paid,partial,39.0,0.0,0.0,3.36,42.36,USD,jpfrfcvj200@hotmail.com,Customer 200,ENG,United Kingdom
#3816,2024-10-09 23:27:00,,Hoodie 01,1,55.0,0.0,paid,fulfilled,74.0,0.0,4.99,14.52,93.51,USD,gggfvvj301@gmail.com,Customer 301,ENG,United Kingdom
#4215,2024-08-27 16:39:00,,Glow Oil L,1,35.0,1.12,paid,fulfilled,121.0,3.47,0.0,9.0,126.53,USD,afsfwlvd349@hotmail.com,Customer 349,TX,United States
#4171,2024-09-01 07:56:00,,Foam Cleanser F,2,21.0,0.0,paid,fulfilled,273.0,0.0,4.99,17.66,295.65,USD,gpzuzncpi200@yahoo.com,Customer 200,TX,United States
#4178,2024-11-29 01:18:00,,Classic Tee 01,1,22.0,0.0,paid,unfulfilled,22.0,0.0,0.0,1.8,23.8,USD,txxdhfg301@brand.com,Customer 301,IL,United States
#4179,2025-05-09 17:21:00,,Shorts 01,1,35.0,0.0,paid,fulfilled,142.0,0.0,4.99,13.36,160.35,USD,nnyhwgho301@hotmail.com,Customer 301,QC,Canada
#3975,2024-10-30 10:23:00,,Light Jacket 01,2,79.0,17.84,paid,fulfilled,158.0,17.84,6.99,12.81,159.96,USD,ngbplcld301@gmail.com,Customer 301,FL,United States
#3986,2024-09-03 06:10:00,,Classic Tee 01,1,22.0,0.0,paid,fulfilled,77.0,0.0,6.99,5.56,89.55,USD,cbaffih301@hotmail.com,Customer 301,QC,Canada
#3674,2024-11-20 19:01:00,,Foam Cleanser F,3,21.0,4.37,paid,fulfilled,112.0,7.42,0.0,8.06,112.64,USD,atejsn301@hotmail.com,Customer 301,QC,Canada
#3627,2025-02-09 16:55:00,,Hoodie 01,1,55.0,0.0,paid,fulfilled,232.0,0.0,0.0,19.43,251.43,USD,ryenpzy200@yahoo.com,Customer 200,TX,United States
#3850,2025-08-09 05:31:00,,Light Jacket 01,1,79.0,0.0,paid,fulfilled,212.0,0.0,0.0,14.13,226.13,USD,obeiwwedt200@gmail.com,Customer 200,QC,Canada
#3933,2025-08-14 15:19:00,,Premium Tee 02,1,28.0,2.95,paid,fulfilled,28.0,2.95,0.0,1.88,26.93,USD,rdxbeemim301@gmail.com,Customer 301,QC,Canada
#3644,2025-08-19 10:05:00,,Socks 3-Pack,2,14.0,4.32,refunded,fulfilled,286.0,49.17,4.99,22.71,0.0,USD,pvgshr301@gmail.com,Customer 301,ON,Canada
#3644,2025-08-19 10:05:00,,Foam Cleanser F,1,21.0,3.99,refunded,fulfilled,286.0,49.17,4.99,22.71,0.0,USD,zcairyk301@yahoo.com,Customer 301,ON,Canada
#3810,2025-05-05 12:31:00,,Shorts 01,1,35.0,0.0,refunded,fulfilled,169.0,0.0,0.0,33.18,0.0,USD,uvmpcg167@hotmail.com,Customer 167,NSW,Australia
#3717,2025-01-04 14:32:00,,Repair Eye Gel G,1,45.0,5.32,partially_refunded,fulfilled,45.0,5.32,4.99,3.88,32.96,USD,gvzqmeue229@brand.com,Customer 229,FL,United States
#4205,2025-06-04 14:47:00,,Light Jacket 01,1,79.0,0.0,paid,partial,118.0,0.0,0.0,8.31,126.31,USD,xpybkdv200@yahoo.com,Customer 200,IL,United States
#4144,2024-11-07 09:14:00,,Premium Tee 02,1,28.0,6.55,paid,fulfilled,28.0,6.55,0.0,1.73,23.18,USD,ptiuphuwrm301@yahoo.com,Customer 301,IL,United States
#4135,2025-02-03 14:10:00,,Radiance Serum A,1,39.0,8.16,paid,fulfilled,157.0,43.84,4.99,9.96,128.11,USD,tufpii301@gmail.com,Customer 301,BC,Canada
#4199,2024-12-05 22:30:00,,Clarifying Toner X,1,25.0,2.28,paid,fulfilled,25.0,2.28,4.99,2.63,30.34,USD,yrcmvodn301@yahoo.com,Customer 301,IL,United States
#3677,2025-03-03 14:09:00,,Repair Eye Gel G,1,45.0,0.0,paid,fulfilled,282.0,0.0,0.0,25.09,307.09,USD,bmajhqzcpj326@gmail.com,Customer 326,BC,Canada
#3866,2025-04-28 08:34:00,,Hoodie 01,1,55.0,0.0,paid,fulfilled,213.0,0.0,0.0,12.87,225.87,USD,qkluple301@brand.com,Customer 301,BC,Canada
#3723,2024-11-06 16:13:00,,Repair Eye Gel G,1,45.0,3.56,paid,fulfilled,45.0,3.56,4.99,4.02,50.45,USD,ccopuwaku162@yahoo.com,Customer 162,ON,Canada
#3877,2025-06-22 19:59:00,,Shorts 01,1,35.0,16.84,paid,fulfilled,84.0,37.41,4.99,3.47,55.05,USD,rkqycnyc301@brand.com,Customer 301,QC,Canada
#3860,2025-05-03 10:16:00,,Light Jacket 01,1,79.0,0.0,paid,fulfilled,202.0,0.0,6.99,12.92,221.91,USD,ocusciqtm167@yahoo.com,Customer 167,WA,United States
#4068,2024-09-15 20:44:00,,Glow Oil L,1,35.0,6.22,paid,fulfilled,35.0,6.22,6.99,3.25,39.02,USD,fymnuzl301@brand.com,Customer 301,ON,Canada
#4170,2025-06-30 11:25:00,,Foam Cleanser F,1,21.0,0.0,paid,fulfilled,21.0,0.0,6.99,1.69,29.68,USD,thyewkavt229@yahoo.com,Customer 229,QC,Canada
#4014,2025-04-16 16:17:00,,Classic Tee 01,1,22.0,8.23,paid,partial,67.0,21.39,0.0,4.17,49.78,USD,fgmxddns200@gmail.com,Customer 200,TX,United States
#3722,2025-06-05 09:21:00,,Foam Cleanser F,1,21.0,0.0,paid,fulfilled,21.0,0.0,6.99,2.01,30.0,USD,ticaijh301@yahoo.com,Customer 301,NY,United States
#3850,2025-08-09 05:31:00,,Shorts 01,1,35.0,0.0,paid,fulfilled,212.0,0.0,0.0,14.13,226.13,USD,csqcss200@yahoo.com,Customer 200,QC,Canada
#4025,2025-02-23 01:50:00,,Starter Kit C,1,79.0,4.0,paid,fulfilled,79.0,4.0,6.99,7.68,89.67,USD,pfjdqbg200@brand.com,Customer 200,NY,United States
#4094,2024-11-06 20:39:00,,Hydra Cream B,1,49.0,0.0,paid,fulfilled,49.0,0.0,0.0,3.57,52.57,USD,bhpbhlrag326@hotmail.com,Customer 326,IL,United States
#4197,2025-06-21 08:00:00,,Hoodie 01,1,55.0,0.0,paid,fulfilled,104.0,0.0,0.0,7.6,111.6,USD,afkjvqa289@gmail.com,Customer 289,FL,United States
#4031,2025-04-12 07:14:00,,Light Jacket 01,3,79.0,49.12,paid,fulfilled,258.0,52.3,0.0,15.35,221.05,USD,qbgcoc301@hotmail.com,Customer 301,TX,United States
#3843,2025-06-17 15:10:00,,Socks 3-Pack,1,14.0,0.0,paid,unfulfilled,83.0,0.0,4.99,8.31,96.3,USD,osbxhmtar200@hotmail.com,Customer 200,BC,Canada
#4195,2025-08-13 18:52:00,,Foam Cleanser F,1,21.0,0.0,paid,fulfilled,21.0,0.0,0.0,1.53,22.53,USD,ujgcla301@brand.com,Customer 301,WA,United States
#3762,2025-05-05 14:55:00,,Starter Kit C,2,79.0,28.85,paid,partial,370.0,73.97,6.99,25.09,328.11,USD,vnqdajpe289@brand.com,Customer 289,ENG,United Kingdom
#3938,2025-01-12 09:11:00,,Light Jacket 01,1,79.0,3.16,paid,fulfilled,79.0,3.16,0.0,11.17,87.01,USD,pyvdcvrl301@hotmail.com,Customer 301,VIC,Australia
#3815,2024-11-15 11:09:00,,Classic Tee 01,1,22.0,6.23,paid,unfulfilled,22.0,6.23,6.99,1.95,24.71,USD,gcrvbymj162@hotmail.com,Customer 162,QC,Canada
#4024,2025-03-07 23:56:00,,Classic Tee 01,2,22.0,0.0,paid,fulfilled,177.0,0.0,4.99,13.86,195.85,USD,liboqcgtcd289@hotmail.com,Customer 289,QC,Canada
#3628,2025-01-12 17:29:00,,Revive Mask M,1,29.0,4.46,paid,fulfilled,237.0,35.3,9.99,17.58,229.27,USD,ucendemw301@gmail.com,Customer 301,CA,United States
#3622,2025-06-15 13:46:00,,Hydra Cream B,1,49.0,1.61,paid,fulfilled,159.0,5.72,6.99,22.8,183.07,USD,wwjlve200@hotmail.com,Customer 200,ENG,United Kingdom
#4147,2025-02-10 06:09:00,,Starter Kit C,1,79.0,0.0,paid,partial,369.0,0.0,6.99,27.89,403.88,USD,xpahmbsgqz301@gmail.com,Customer 301,QC,Canada
#3809,2025-05-13 23:03:00,,Classic Tee 01,1,22.0,0.0,paid,partial,121.0,0.0,6.99,16.1,144.09,USD,juxvolgtx301@gmail.com,Customer 301,ENG,United Kingdom
#4139,2025-02-27 14:59:00,,Light Jacket 01,2,79.0,15.6,paid,fulfilled,158.0,15.6,0.0,12.26,154.66,USD,snwzccsjt301@yahoo.com,Customer 301,WA,United States
#3762,2025-05-05 14:55:00,,Revive Mask M,1,29.0,5.8,paid,partial,370.0,73.97,6.99,25.09,328.11,USD,fvvglxs289@hotmail.com,Customer 289,ENG,United Kingdom
#4103,2025-04-22 13:50:00,,Classic Tee 01,2,22.0,7.53,paid,fulfilled,92.0,18.32,4.99,4.82,83.49,USD,spppvba301@yahoo.com,Customer 301,QC,Canada
#4073,2025-07-17 01:48:00,,Foam Cleanser F,1,21.0,4.31,paid,fulfilled,182.0,27.57,9.99,14.6,179.02,USD,tdlqjg301@yahoo.com,Customer 301,VIC,Australia
#4216,2025-08-24 18:43:00,,Classic Tee 01,2,22.0,0.0,paid,unfulfilled,93.0,0.0,0.0,7.77,100.77,USD,yeoobj301@yahoo.com,Customer 301,QC,Canada
#3760,2025-05-08 04:34:00,,Repair Eye Gel G,4,45.0,0.0,paid,unfulfilled,570.0,0.0,0.0,39.19,609.19,USD,ezzvdlzlz301@yahoo.com,Customer 301,BC,Canada
#3849,2025-01-04 20:04:00,,Cap 01,1,19.0,0.0,paid,fulfilled,64.0,0.0,6.99,5.52,76.51,USD,khvlkpbnd301@brand.com,Customer 301,BC,Canada
#3745,2024-12-17 13:12:00,,Revive Mask M,2,29.0,0.0,paid,fulfilled,212.0,0.0,0.0,35.2,247.2,USD,scxxnsj229@gmail.com,Customer 229,NSW,Australia
#3724,2025-03-13 10:10:00,,Hoodie 01,1,55.0,4.48,paid,fulfilled,238.0,21.23,0.0,19.96,236.73,USD,lkmbggq301@yahoo.com,Customer 301,NY,United States
#4211,2025-04-22 18:28:00,,Glow Oil L,1,35.0,0.0,paid,fulfilled,35.0,0.0,4.99,3.28,43.27,USD,zglblzgu301@yahoo.com,Customer 301,IL,United States
#3632,2025-01-04 06:26:00,,Starter Kit C,1,79.0,0.0,paid,fulfilled,134.0,0.0,9.99,9.95,153.94,USD,gxtehfi301@hotmail.com,Customer 301,QC,Canada
#3826,2024-09-25 23:21:00,,Light Jacket 01,2,79.0,0.17,paid,fulfilled,355.0,0.42,0.0,26.24,380.82,USD,ctdgkoex301@hotmail.com,Customer 301,QC,Canada
#4019,2025-07-21 03:00:00,,Socks 3-Pack,4,14.0,0.0,paid,fulfilled,56.0,0.0,0.0,8.87,64.87,USD,ledshdft301@gmail.com,Customer 301,NSW,Australia
#4134,2025-07-14 14:49:00,,Premium Tee 02,1,28.0,0.0,paid,fulfilled,142.0,0.0,4.99,11.05,158.04,USD,njfenw301@yahoo.com,Customer 301,TX,United States
#3818,2025-04-14 19:00:00,,Shorts 01,1,35.0,0.0,paid,fulfilled,63.0,0.0,4.99,5.88,73.87,USD,pgogmpjm200@yahoo.com,Customer 200,ON,Canada
#3869,2025-05-19 04:46:00,,Starter Kit C,3,79.0,17.18,paid,fulfilled,347.0,23.36,4.99,58.59,387.22,USD,bzvqhcnwhd229@hotmail.com,Customer 229,NSW,Australia
#3996,2024-09-27 07:58:00,,Socks 3-Pack,1,14.0,0.0,paid,fulfilled,14.0,0.0,6.99,1.31,22.3,USD,kibaut301@yahoo.com,Customer 301,CA,United States
#4116,2025-06-26 03:43:00,,Repair Eye Gel G,2,45.0,0.0,refunded,partial,135.0,0.0,4.99,9.15,0.0,USD,mvfbyhpi301@gmail.com,Customer 301,BC,Canada
#3737,2025-04-26 11:27:00,,Repair Eye Gel G,1,45.0,7.28,paid,fulfilled,163.0,30.7,0.0,10.16,142.46,USD,whwwcjc301@yahoo.com,Customer 301,NY,United States
#4023,2025-01-19 22:13:00,,Hydra Cream B,2,49.0,12.38,paid,fulfilled,98.0,12.38,4.99,14.45,105.06,USD,mqlocbxue200@gmail.com,Customer 200,ENG,United Kingdom
#3674,2024-11-20 19:01:00,,Hydra Cream B,1,49.0,3.05,paid,fulfilled,112.0,7.42,0.0,8.06,112.64,USD,mrbkpahfdg301@hotmail.com,Customer 301,QC,Canada
#4112,2025-04-04 05:48:00,,Hydra Cream B,4,49.0,54.71,paid,partial,274.0,73.56,0.0,12.66,213.1,USD,svxwlhjow301@yahoo.com,Customer 301,FL,United States
#3655,2025-04-19 01:58:00,,Radiance Serum A,1,39.0,0.0,paid,fulfilled,188.0,0.0,6.99,17.15,212.14,USD,wzbugqkci167@brand.com,Customer 167,ON,Canada
#3993,2025-08-25 11:38:00,,Glow Oil L,1,35.0,0.0,paid,fulfilled,35.0,0.0,6.99,2.54,44.53,USD,kvwkeqlk301@yahoo.com,Customer 301,BC,Canada
#3780,2024-09-20 06:13:00,,Hydra Cream B,1,49.0,0.0,paid,fulfilled,94.0,0.0,4.99,7.02,106.01,USD,wldmqc301@brand.com,Customer 301,FL,United States
#4100,2024-10-27 03:46:00,,Repair Eye Gel G,1,45.0,0.0,refunded,fulfilled,45.0,0.0,6.99,4.1,0.0,USD,kyhmegwgp301@brand.com,Customer 301,TX,United States
#3870,2025-05-16 14:22:00,,Shorts 01,2,35.0,14.3,paid,partial,115.0,22.98,6.99,6.69,105.7,USD,ftiqtde301@brand.com,Customer 301,FL,United States
#3706,2025-03-29 23:31:00,,Shorts 01,1,35.0,3.19,paid,fulfilled,35.0,3.19,6.99,5.06,43.86,USD,nnjxcv200@yahoo.com,Customer 200,VIC,Australia
#3660,2024-09-20 17:49:00,,Revive Mask M,2,29.0,5.37,paid,fulfilled,87.0,7.71,0.0,6.01,85.3,USD,ikfuwjnh301@yahoo.com,Customer 301,WA,United States
#4060,2024-09-07 16:41:00,,Revive Mask M,3,29.0,0.0,paid,fulfilled,106.0,0.0,0.0,12.54,118.54,USD,tszscktc229@yahoo.com,Customer 229,VIC,Australia
#3878,2025-01-02 02:20:00,2025-01-13 02:20:00,Clarifying Toner X,1,25.0,1.61,refunded,fulfilled,140.0,9.63,0.0,8.99,0.0,USD,kuqmzvzai301@hotmail.com,Customer 301,IL,United States
#3728,2025-06-15 18:54:00,,Repair Eye Gel G,1,45.0,9.76,paid,fulfilled,45.0,9.76,4.99,2.8,43.03,USD,bbsaicuy301@yahoo.com,Customer 301,TX,United States
#3771,2024-11-30 04:15:00,,Hydra Cream B,1,49.0,0.0,paid,fulfilled,330.0,0.0,0.0,22.19,352.19,USD,zmtexvaf200@yahoo.com,Customer 200,WA,United States
#3753,2025-01-14 19:45:00,,Shorts 01,2,35.0,0.0,paid,fulfilled,242.0,0.0,4.99,20.63,267.62,USD,ieuwbds301@yahoo.com,Customer 301,FL,United States
#3904,2024-10-07 12:56:00,,Clarifying Toner X,3,25.0,0.0,paid,fulfilled,124.0,0.0,0.0,7.63,131.63,USD,lbvymijvx301@hotmail.com,Customer 301,NY,United States
#3686,2025-08-10 06:49:00,,Classic Tee 01,1,22.0,3.49,paid,fulfilled,101.0,13.39,4.99,8.61,101.21,USD,aqhwbrhu301@brand.com,Customer 301,IL,United States
#4108,2025-08-24 05:13:00,,Leggings 01,1,49.0,0.0,paid,fulfilled,49.0,0.0,0.0,3.22,52.22,USD,yzqakfxbf301@hotmail.com,Customer 301,QC,Canada
#3924,2024-12-27 22:04:00,,Shorts 01,1,35.0,0.0,paid,unfulfilled,113.0,0.0,6.99,9.46,129.45,USD,pwxkjrcy301@yahoo.com,Customer 301,BC,Canada
#3945,2025-05-11 00:41:00,,Light Jacket 01,1,79.0,20.33,paid,fulfilled,79.0,20.33,0.0,8.39,67.06,USD,aheigfxip301@brand.com,Customer 301,NSW,Australia
#4024,2025-03-07 23:56:00,,Shorts 01,2,35.0,0.0,paid,fulfilled,177.0,0.0,4.99,13.86,195.85,USD,tfrdws289@gmail.com,Customer 289,QC,Canada
#3692,2025-06-04 16:24:00,,Light Jacket 01,2,79.0,0.0,paid,fulfilled,207.0,0.0,4.99,14.84,226.83,USD,vbzqlriwu301@yahoo.com,Customer 301,ON,Canada
#3685,2025-04-30 14:32:00,,Hydra Cream B,1,49.0,9.0,paid,fulfilled,84.0,15.68,0.0,4.28,72.6,USD,zmedsyafu301@gmail.com,Customer 301,CA,United States
#3896,2025-06-05 00:53:00,,Glow Oil L,1,35.0,3.92,paid,unfulfilled,35.0,3.92,4.99,3.28,39.35,USD,ndaytyy230@yahoo.com,Customer 230,NY,United States
#4191,2024-10-28 09:25:00,,Radiance Serum A,1,39.0,0.0,paid,partial,95.0,0.0,6.99,7.59,109.58,USD,uojwwdu301@yahoo.com,Customer 301,ON,Canada
#3651,2024-12-11 16:49:00,,Hoodie 01,1,55.0,0.0,paid,fulfilled,55.0,0.0,9.99,4.69,69.68,USD,behtohd301@hotmail.com,Customer 301,FL,United States
#4024,2025-03-07 23:56:00,,Hydra Cream B,1,49.0,0.0,paid,fulfilled,177.0,0.0,4.99,13.86,195.85,USD,zezrgbyx289@hotmail.com,Customer 289,QC,Canada
#4166,2025-05-30 21:51:00,,Radiance Serum A,1,39.0,6.41,paid,fulfilled,39.0,6.41,0.0,2.7,35.29,USD,psplkp200@brand.com,Customer 200,FL,United States
#3834,2025-05-17 10:15:00,,Hoodie 01,1,55.0,0.0,paid,fulfilled,118.0,0.0,0.0,16.53,134.53,USD,nrnpyxozv200@brand.com,Customer 200,ENG,United Kingdom
#3769,2025-06-11 23:51:00,,Shorts 01,3,35.0,9.94,paid,fulfilled,105.0,9.94,0.0,7.91,102.97,USD,mtcpqkz326@brand.com,Customer 326,FL,United States
#3646,2025-04-13 03:40:00,,Starter Kit C,1,79.0,30.9,paid,partial,107.0,38.8,0.0,6.6,74.8,USD,gmpjawefu301@hotmail.com,Customer 301,NSW,Australia
#3822,2024-09-04 10:34:00,,Repair Eye Gel G,1,45.0,0.0,paid,fulfilled,83.0,0.0,0.0,6.28,89.28,USD,dvarwim301@hotmail.com,Customer 301,TX,United States
#3732,2024-11-05 15:03:00,,Light Jacket 01,1,79.0,18.3,paid,fulfilled,93.0,22.25,4.99,4.79,80.53,USD,huoumnogoz301@gmail.com,Customer 301,FL,United States
#4218,2025-03-19 04:46:00,,Light Jacket 01,2,79.0,0.0,paid,fulfilled,212.0,0.0,6.99,43.12,262.11,USD,fjqclcgwb301@gmail.com,Customer 301,ENG,United Kingdom
#4116,2025-06-26 03:43:00,,Repair Eye Gel G,1,45.0,0.0,refunded,partial,135.0,0.0,4.99,9.15,0.0,USD,ethwdqdqb301@gmail.com,Customer 301,BC,Canada
#4063,2024-10-18 20:45:00,,Hydra Cream B,1,49.0,0.0,paid,fulfilled,99.0,0.0,6.99,6.64,112.63,USD,zztlyyzm301@hotmail.com,Customer 301,WA,United States
#3766,2025-05-15 10:32:00,,Repair Eye Gel G,2,45.0,7.15,paid,fulfilled,188.0,15.74,0.0,21.86,194.12,USD,pzvisr301@brand.com,Customer 301,VIC,Australia
#3877,2025-06-22 19:59:00,,Leggings 01,1,49.0,20.57,paid,fulfilled,84.0,37.41,4.99,3.47,55.05,USD,vuuoayvmo301@hotmail.com,Customer 301,QC,Canada
#4024,2025-03-07 23:56:00,,Socks 3-Pack,1,14.0,0.0,paid,fulfilled,177.0,0.0,4.99,13.86,195.85,USD,lpsnzjnfcv289@yahoo.com,Customer 289,QC,Canada
#3795,2025-03-08 19:42:00,,Cap 01,2,19.0,5.04,paid,fulfilled,80.0,12.23,4.99,6.36,79.12,USD,larnqqtps289@gmail.com,Customer 289,FL,United States
#3819,2025-06-09 23:22:00,,Glow Oil L,1,35.0,0.0,paid,fulfilled,35.0,0.0,0.0,3.11,38.11,USD,edofchglj200@yahoo.com,Customer 200,WA,United States
#4200,2025-01-23 19:00:00,,Starter Kit C,1,79.0,0.0,paid,fulfilled,275.0,0.0,4.99,22.91,302.9,USD,zaqvgka301@brand.com,Customer 301,TX,United States
#3703,2025-01-23 22:56:00,,Cap 01,1,19.0,0.0,paid,fulfilled,75.0,0.0,0.0,8.86,83.86,USD,saihrfpq301@brand.com,Customer 301,NSW,Australia
#3690,2025-02-02 06:18:00,,Cap 01,2,19.0,0.0,paid,fulfilled,354.0,0.0,4.99,53.08,412.07,USD,sohhesse301@hotmail.com,Customer 301,NSW,Australia
#4089,2025-02-20 04:33:00,,Glow Oil L,2,35.0,3.71,paid,fulfilled,128.0,7.39,0.0,11.96,132.57,USD,rwpzpmg200@gmail.com,Customer 200,ENG,United Kingdom
#3648,2025-03-27 15:33:00,,Light Jacket 01,1,79.0,0.0,paid,fulfilled,101.0,0.0,0.0,19.5,120.5,USD,vhjhsd200@gmail.com,Customer 200,NSW,Australia
#3825,2025-05-12 07:11:00,,Hoodie 01,1,55.0,0.0,paid,fulfilled,69.0,0.0,0.0,7.85,76.85,USD,kgtxur301@hotmail.com,Customer 301,ENG,United Kingdom
#4174,2025-05-27 07:33:00,,Clarifying Toner X,1,25.0,0.0,partially_refunded,fulfilled,80.0,0.0,4.99,11.37,55.34,USD,reudpwgfw200@hotmail.com,Customer 200,ENG,United Kingdom
